quarter,leader,follower,leader_pc,follower_pc,gap_days,same_sector,same_industry,leader_direction
2023Q3,COST,MSFT,1.38,-3.25,3,False,False,up
2023Q3,NOW,COST,0.57,1.38,9,False,False,up
2023Q3,COST,NVDA,1.38,4.31,0,False,False,up
2023Q3,COST,PANW,1.38,-2.37,5,False,False,up
2023Q3,COST,PEP,1.38,1.97,11,True,True,up
2023Q3,PG,COST,3.22,1.38,2,True,True,up
2023Q3,COST,RTX,1.38,1.18,9,False,False,up
2023Q3,TMO,COST,0.38,1.38,3,False,False,up
2023Q3,COST,TSLA,1.38,2.04,0,True,False,up
2023Q3,UAL,COST,1.25,1.38,8,False,False,up
2023Q3,COST,UBER,1.38,2.46,10,False,False,up
2023Q3,UNH,COST,-5.15,1.38,5,False,False,down
2023Q3,V,COST,-0.02,1.38,10,False,False,down
2023Q3,WFC,COST,2.86,1.38,9,False,False,up
2023Q3,DAL,CRM,1.79,-0.86,15,False,False,up
2023Q3,CRM,GOOGL,-0.86,6.75,7,True,True,down
2023Q3,CRM,GS,-0.86,2.7,8,False,False,down
2023Q3,HD,CRM,-1.06,-0.86,2,False,False,down
2023Q3,INTC,CRM,1.38,-0.86,14,True,False,up
2023Q3,ISRG,CRM,-0.19,-0.86,5,False,False,down
2023Q3,CRM,JNJ,-0.86,3.07,5,False,False,down
2023Q3,JPM,CRM,2.67,-0.86,14,False,False,up
2023Q3,CRM,LLY,-0.86,3.09,4,False,False,down
2023Q3,CRM,MA,-0.86,-0.44,0,False,False,down
2023Q3,META,CRM,2.08,-0.86,9,True,True,up
2023Q3,MRK,CRM,-0.58,-0.86,10,False,False,down
2023Q3,MS,CRM,-0.69,-0.86,7,False,False,down
2023Q3,MSFT,CRM,-3.25,-0.86,1,True,True,down
2023Q3,NOW,CRM,0.57,-0.86,13,True,True,up
2023Q3,NVDA,CRM,4.31,-0.86,4,True,False,up
2023Q3,CRM,PANW,-0.86,-2.37,1,True,True,down
2023Q3,CRM,PEP,-0.86,1.97,7,False,False,down
2023Q3,PG,CRM,3.22,-0.86,6,False,False,up
2023Q3,CRM,RTX,-0.86,1.18,5,False,False,down
2023Q3,TMO,CRM,0.38,-0.86,7,False,False,up
2023Q3,TSLA,CRM,2.04,-0.86,4,False,False,up
2023Q3,UAL,CRM,1.25,-0.86,12,False,False,up
2023Q3,CRM,UBER,-0.86,2.46,6,True,True,down
2023Q3,UNH,CRM,-5.15,-0.86,9,False,False,down
2023Q3,V,CRM,-0.02,-0.86,14,False,False,down
2023Q3,WFC,CRM,2.86,-0.86,13,False,False,up
2023Q3,DAL,GOOGL,1.79,6.75,22,False,False,up
2023Q3,DAL,GS,1.79,2.7,23,False,False,up
2023Q3,DAL,HD,1.79,-1.06,13,False,False,up
2023Q3,DAL,INTC,1.79,1.38,1,False,False,up
2023Q3,DAL,ISRG,1.79,-0.19,10,False,False,up
2023Q3,DAL,JNJ,1.79,3.07,20,False,False,up
2023Q3,DAL,JPM,1.79,2.67,1,False,False,up
2023Q3,DAL,LLY,1.79,3.09,19,False,False,up
2023Q3,DAL,MA,1.79,-0.44,15,False,False,up
2023Q3,DAL,META,1.79,2.08,6,False,False,up
2023Q3,DAL,MRK,1.79,-0.58,5,False,False,up
2023Q3,DAL,MS,1.79,-0.69,8,False,False,up
2023Q3,DAL,MSFT,1.79,-3.25,14,False,False,up
2023Q3,DAL,NOW,1.79,0.57,2,False,False,up
2023Q3,DAL,NVDA,1.79,4.31,11,False,False,up
2023Q3,DAL,PANW,1.79,-2.37,16,False,False,up
2023Q3,DAL,PEP,1.79,1.97,22,False,False,up
2023Q3,DAL,PG,1.79,3.22,9,False,False,up
2023Q3,DAL,RTX,1.79,1.18,20,True,False,up
2023Q3,DAL,TMO,1.79,0.38,8,False,False,up
2023Q3,DAL,TSLA,1.79,2.04,11,False,False,up
2023Q3,DAL,UAL,1.79,1.25,3,True,True,up
2023Q3,DAL,UBER,1.79,2.46,21,False,False,up
2023Q3,DAL,UNH,1.79,-5.15,6,False,False,up
2023Q3,DAL,V,1.79,-0.02,1,False,False,up
2023Q3,DAL,WFC,1.79,2.86,2,False,False,up
2023Q3,GOOGL,GS,6.75,2.7,1,False,False,up
2023Q3,HD,GOOGL,-1.06,6.75,9,False,False,down
2023Q3,INTC,GOOGL,1.38,6.75,21,True,False,up
2023Q3,ISRG,GOOGL,-0.19,6.75,12,False,False,down
2023Q3,JNJ,GOOGL,3.07,6.75,2,False,False,up
2023Q3,JPM,GOOGL,2.67,6.75,21,False,False,up
2023Q3,LLY,GOOGL,3.09,6.75,3,False,False,up
2023Q3,MA,GOOGL,-0.44,6.75,7,False,False,down
2023Q3,META,GOOGL,2.08,6.75,16,True,True,up
2023Q3,MRK,GOOGL,-0.58,6.75,17,False,False,down
2023Q3,MS,GOOGL,-0.69,6.75,14,False,False,down
2023Q3,MSFT,GOOGL,-3.25,6.75,8,True,True,down
2023Q3,NOW,GOOGL,0.57,6.75,20,True,True,up
2023Q3,NVDA,GOOGL,4.31,6.75,11,True,False,up
2023Q3,PANW,GOOGL,-2.37,6.75,6,True,True,down
2023Q3,GOOGL,PEP,6.75,1.97,0,False,False,up
2023Q3,PG,GOOGL,3.22,6.75,13,False,False,up
2023Q3,RTX,GOOGL,1.18,6.75,2,False,False,up
2023Q3,TMO,GOOGL,0.38,6.75,14,False,False,up
2023Q3,TSLA,GOOGL,2.04,6.75,11,False,False,up
2023Q3,UAL,GOOGL,1.25,6.75,19,False,False,up
2023Q3,UBER,GOOGL,2.46,6.75,1,True,True,up
2023Q3,UNH,GOOGL,-5.15,6.75,16,False,False,down
2023Q3,V,GOOGL,-0.02,6.75,21,False,False,down
2023Q3,WFC,GOOGL,2.86,6.75,20,False,False,up
2023Q3,HD,GS,-1.06,2.7,10,False,False,down
2023Q3,INTC,GS,1.38,2.7,22,False,False,up
2023Q3,ISRG,GS,-0.19,2.7,13,False,False,down
2023Q3,JNJ,GS,3.07,2.7,3,False,False,up
2023Q3,JPM,GS,2.67,2.7,22,True,True,up
2023Q3,LLY,GS,3.09,2.7,4,False,False,up
2023Q3,MA,GS,-0.44,2.7,8,True,False,down
2023Q3,META,GS,2.08,2.7,17,False,False,up
2023Q3,MRK,GS,-0.58,2.7,18,False,False,down
2023Q3,MS,GS,-0.69,2.7,15,True,True,down
2023Q3,MSFT,GS,-3.25,2.7,9,False,False,down
2023Q3,NOW,GS,0.57,2.7,21,False,False,up
2023Q3,NVDA,GS,4.31,2.7,12,False,False,up
2023Q3,PANW,GS,-2.37,2.7,7,False,False,down
2023Q3,PEP,GS,1.97,2.7,1,False,False,up
2023Q3,PG,GS,3.22,2.7,14,False,False,up
2023Q3,RTX,GS,1.18,2.7,3,False,False,up
2023Q3,TMO,GS,0.38,2.7,15,False,False,up
2023Q3,TSLA,GS,2.04,2.7,12,False,False,up
2023Q3,UAL,GS,1.25,2.7,20,False,False,up
2023Q3,UBER,GS,2.46,2.7,2,False,False,up
2023Q3,UNH,GS,-5.15,2.7,17,False,False,down
2023Q3,V,GS,-0.02,2.7,22,True,False,down
2023Q3,WFC,GS,2.86,2.7,21,True,True,up
2023Q3,INTC,HD,1.38,-1.06,12,False,False,up
2023Q3,ISRG,HD,-0.19,-1.06,3,False,False,down
2023Q3,HD,JNJ,-1.06,3.07,7,False,False,down
2023Q3,JPM,HD,2.67,-1.06,12,False,False,up
2023Q3,HD,LLY,-1.06,3.09,6,False,False,down
2023Q3,HD,MA,-1.06,-0.44,2,False,False,down
2023Q3,META,HD,2.08,-1.06,7,False,False,up
2023Q3,MRK,HD,-0.58,-1.06,8,False,False,down
2023Q3,MS,HD,-0.69,-1.06,5,False,False,down
2023Q3,HD,MSFT,-1.06,-3.25,1,False,False,down
2023Q3,NOW,HD,0.57,-1.06,11,False,False,up
2023Q3,NVDA,HD,4.31,-1.06,2,False,False,up
2023Q3,HD,PANW,-1.06,-2.37,3,False,False,down
2023Q3,HD,PEP,-1.06,1.97,9,True,True,down
2023Q3,PG,HD,3.22,-1.06,4,True,True,up
2023Q3,HD,RTX,-1.06,1.18,7,False,False,down
2023Q3,TMO,HD,0.38,-1.06,5,False,False,up
2023Q3,TSLA,HD,2.04,-1.06,2,True,False,up
2023Q3,UAL,HD,1.25,-1.06,10,False,False,up
2023Q3,HD,UBER,-1.06,2.46,8,False,False,down
2023Q3,UNH,HD,-5.15,-1.06,7,False,False,down
2023Q3,V,HD,-0.02,-1.06,12,False,False,down
2023Q3,WFC,HD,2.86,-1.06,11,False,False,up
2023Q3,INTC,ISRG,1.38,-0.19,9,False,False,up
2023Q3,INTC,JNJ,1.38,3.07,19,False,False,up
2023Q3,INTC,JPM,1.38,2.67,0,False,False,up
2023Q3,INTC,LLY,1.38,3.09,18,False,False,up
2023Q3,INTC,MA,1.38,-0.44,14,False,False,up
2023Q3,INTC,META,1.38,2.08,5,True,False,up
2023Q3,INTC,MRK,1.38,-0.58,4,False,False,up
2023Q3,INTC,MS,1.38,-0.69,7,False,False,up
2023Q3,INTC,MSFT,1.38,-3.25,13,True,False,up
2023Q3,INTC,NOW,1.38,0.57,1,True,False,up
2023Q3,INTC,NVDA,1.38,4.31,10,True,True,up
2023Q3,INTC,PANW,1.38,-2.37,15,True,False,up
2023Q3,INTC,PEP,1.38,1.97,21,False,False,up
2023Q3,INTC,PG,1.38,3.22,8,False,False,up
2023Q3,INTC,RTX,1.38,1.18,19,False,False,up
2023Q3,INTC,TMO,1.38,0.38,7,False,False,up
2023Q3,INTC,TSLA,1.38,2.04,10,False,False,up
2023Q3,INTC,UAL,1.38,1.25,2,False,False,up
2023Q3,INTC,UBER,1.38,2.46,20,True,False,up
2023Q3,INTC,UNH,1.38,-5.15,5,False,False,up
2023Q3,INTC,V,1.38,-0.02,0,False,False,up
2023Q3,INTC,WFC,1.38,2.86,1,False,False,up
2023Q3,ISRG,JNJ,-0.19,3.07,10,True,False,down
2023Q3,JPM,ISRG,2.67,-0.19,9,False,False,up
2023Q3,ISRG,LLY,-0.19,3.09,9,True,False,down
2023Q3,ISRG,MA,-0.19,-0.44,5,False,False,down
2023Q3,META,ISRG,2.08,-0.19,4,False,False,up
2023Q3,MRK,ISRG,-0.58,-0.19,5,True,False,down
2023Q3,MS,ISRG,-0.69,-0.19,2,False,False,down
2023Q3,ISRG,MSFT,-0.19,-3.25,4,False,False,down
2023Q3,NOW,ISRG,0.57,-0.19,8,False,False,up
2023Q3,ISRG,NVDA,-0.19,4.31,1,False,False,down
2023Q3,ISRG,PANW,-0.19,-2.37,6,False,False,down
2023Q3,ISRG,PEP,-0.19,1.97,12,False,False,down
2023Q3,PG,ISRG,3.22,-0.19,1,False,False,up
2023Q3,ISRG,RTX,-0.19,1.18,10,False,False,down
2023Q3,TMO,ISRG,0.38,-0.19,2,True,True,up
2023Q3,ISRG,TSLA,-0.19,2.04,1,False,False,down
2023Q3,UAL,ISRG,1.25,-0.19,7,False,False,up
2023Q3,ISRG,UBER,-0.19,2.46,11,False,False,down
2023Q3,UNH,ISRG,-5.15,-0.19,4,True,True,down
2023Q3,V,ISRG,-0.02,-0.19,9,False,False,down
2023Q3,WFC,ISRG,2.86,-0.19,8,False,False,up
2023Q3,JPM,JNJ,2.67,3.07,19,False,False,up
2023Q3,LLY,JNJ,3.09,3.07,1,True,True,up
2023Q3,MA,JNJ,-0.44,3.07,5,False,False,down
2023Q3,META,JNJ,2.08,3.07,14,False,False,up
2023Q3,MRK,JNJ,-0.58,3.07,15,True,True,down
2023Q3,MS,JNJ,-0.69,3.07,12,False,False,down
2023Q3,MSFT,JNJ,-3.25,3.07,6,False,False,down
2023Q3,NOW,JNJ,0.57,3.07,18,False,False,up
2023Q3,NVDA,JNJ,4.31,3.07,9,False,False,up
2023Q3,PANW,JNJ,-2.37,3.07,4,False,False,down
2023Q3,JNJ,PEP,3.07,1.97,2,False,False,up
2023Q3,PG,JNJ,3.22,3.07,11,False,False,up
2023Q3,JNJ,RTX,3.07,1.18,0,False,False,up
2023Q3,TMO,JNJ,0.38,3.07,12,True,False,up
2023Q3,TSLA,JNJ,2.04,3.07,9,False,False,up
2023Q3,UAL,JNJ,1.25,3.07,17,False,False,up
2023Q3,JNJ,UBER,3.07,2.46,1,False,False,up
2023Q3,UNH,JNJ,-5.15,3.07,14,True,False,down
2023Q3,V,JNJ,-0.02,3.07,19,False,False,down
2023Q3,WFC,JNJ,2.86,3.07,18,False,False,up
2023Q3,JPM,LLY,2.67,3.09,18,False,False,up
2023Q3,JPM,MA,2.67,-0.44,14,True,False,up
2023Q3,JPM,META,2.67,2.08,5,False,False,up
2023Q3,JPM,MRK,2.67,-0.58,4,False,False,up
2023Q3,JPM,MS,2.67,-0.69,7,True,True,up
2023Q3,JPM,MSFT,2.67,-3.25,13,False,False,up
2023Q3,JPM,NOW,2.67,0.57,1,False,False,up
2023Q3,JPM,NVDA,2.67,4.31,10,False,False,up
2023Q3,JPM,PANW,2.67,-2.37,15,False,False,up
2023Q3,JPM,PEP,2.67,1.97,21,False,False,up
2023Q3,JPM,PG,2.67,3.22,8,False,False,up
2023Q3,JPM,RTX,2.67,1.18,19,False,False,up
2023Q3,JPM,TMO,2.67,0.38,7,False,False,up
2023Q3,JPM,TSLA,2.67,2.04,10,False,False,up
2023Q3,JPM,UAL,2.67,1.25,2,False,False,up
2023Q3,JPM,UBER,2.67,2.46,20,False,False,up
2023Q3,JPM,UNH,2.67,-5.15,5,False,False,up
2023Q3,JPM,V,2.67,-0.02,0,True,False,up
2023Q3,JPM,WFC,2.67,2.86,1,True,True,up
2023Q3,MA,LLY,-0.44,3.09,4,False,False,down
2023Q3,META,LLY,2.08,3.09,13,False,False,up
2023Q3,MRK,LLY,-0.58,3.09,14,True,True,down
2023Q3,MS,LLY,-0.69,3.09,11,False,False,down
2023Q3,MSFT,LLY,-3.25,3.09,5,False,False,down
2023Q3,NOW,LLY,0.57,3.09,17,False,False,up
2023Q3,NVDA,LLY,4.31,3.09,8,False,False,up
2023Q3,PANW,LLY,-2.37,3.09,3,False,False,down
2023Q3,LLY,PEP,3.09,1.97,3,False,False,up
2023Q3,PG,LLY,3.22,3.09,10,False,False,up
2023Q3,LLY,RTX,3.09,1.18,1,False,False,up
2023Q3,TMO,LLY,0.38,3.09,11,True,False,up
2023Q3,TSLA,LLY,2.04,3.09,8,False,False,up
2023Q3,UAL,LLY,1.25,3.09,16,False,False,up
2023Q3,LLY,UBER,3.09,2.46,2,False,False,up
2023Q3,UNH,LLY,-5.15,3.09,13,True,False,down
2023Q3,V,LLY,-0.02,3.09,18,False,False,down
2023Q3,WFC,LLY,2.86,3.09,17,False,False,up
2023Q3,META,MA,2.08,-0.44,9,False,False,up
2023Q3,MRK,MA,-0.58,-0.44,10,False,False,down
2023Q3,MS,MA,-0.69,-0.44,7,True,False,down
2023Q3,MSFT,MA,-3.25,-0.44,1,False,False,down
2023Q3,NOW,MA,0.57,-0.44,13,False,False,up
2023Q3,NVDA,MA,4.31,-0.44,4,False,False,up
2023Q3,MA,PANW,-0.44,-2.37,1,False,False,down
2023Q3,MA,PEP,-0.44,1.97,7,False,False,down
2023Q3,PG,MA,3.22,-0.44,6,False,False,up
2023Q3,MA,RTX,-0.44,1.18,5,False,False,down
2023Q3,TMO,MA,0.38,-0.44,7,False,False,up
2023Q3,TSLA,MA,2.04,-0.44,4,False,False,up
2023Q3,UAL,MA,1.25,-0.44,12,False,False,up
2023Q3,MA,UBER,-0.44,2.46,6,False,False,down
2023Q3,UNH,MA,-5.15,-0.44,9,False,False,down
2023Q3,V,MA,-0.02,-0.44,14,True,True,down
2023Q3,WFC,MA,2.86,-0.44,13,True,False,up
2023Q3,MRK,META,-0.58,2.08,1,False,False,down
2023Q3,META,MS,2.08,-0.69,2,False,False,up
2023Q3,META,MSFT,2.08,-3.25,8,True,True,up
2023Q3,NOW,META,0.57,2.08,4,True,True,up
2023Q3,META,NVDA,2.08,4.31,5,True,False,up
2023Q3,META,PANW,2.08,-2.37,10,True,True,up
2023Q3,META,PEP,2.08,1.97,16,False,False,up
2023Q3,META,PG,2.08,3.22,3,False,False,up
2023Q3,META,RTX,2.08,1.18,14,False,False,up
2023Q3,META,TMO,2.08,0.38,2,False,False,up
2023Q3,META,TSLA,2.08,2.04,5,False,False,up
2023Q3,UAL,META,1.25,2.08,3,False,False,up
2023Q3,META,UBER,2.08,2.46,15,True,True,up
2023Q3,META,UNH,2.08,-5.15,0,False,False,up
2023Q3,V,META,-0.02,2.08,5,False,False,down
2023Q3,WFC,META,2.86,2.08,4,False,False,up
2023Q3,MRK,MS,-0.58,-0.69,3,False,False,down
2023Q3,MRK,MSFT,-0.58,-3.25,9,False,False,down
2023Q3,NOW,MRK,0.57,-0.58,3,False,False,up
2023Q3,MRK,NVDA,-0.58,4.31,6,False,False,down
2023Q3,MRK,PANW,-0.58,-2.37,11,False,False,down
2023Q3,MRK,PEP,-0.58,1.97,17,False,False,down
2023Q3,MRK,PG,-0.58,3.22,4,False,False,down
2023Q3,MRK,RTX,-0.58,1.18,15,False,False,down
2023Q3,MRK,TMO,-0.58,0.38,3,True,False,down
2023Q3,MRK,TSLA,-0.58,2.04,6,False,False,down
2023Q3,UAL,MRK,1.25,-0.58,2,False,False,up
2023Q3,MRK,UBER,-0.58,2.46,16,False,False,down
2023Q3,MRK,UNH,-0.58,-5.15,1,True,False,down
2023Q3,V,MRK,-0.02,-0.58,4,False,False,down
2023Q3,WFC,MRK,2.86,-0.58,3,False,False,up
2023Q3,MS,MSFT,-0.69,-3.25,6,False,False,down
2023Q3,NOW,MS,0.57,-0.69,6,False,False,up
2023Q3,MS,NVDA,-0.69,4.31,3,False,False,down
2023Q3,MS,PANW,-0.69,-2.37,8,False,False,down
2023Q3,MS,PEP,-0.69,1.97,14,False,False,down
2023Q3,MS,PG,-0.69,3.22,1,False,False,down
2023Q3,MS,RTX,-0.69,1.18,12,False,False,down
2023Q3,MS,TMO,-0.69,0.38,0,False,False,down
2023Q3,MS,TSLA,-0.69,2.04,3,False,False,down
2023Q3,UAL,MS,1.25,-0.69,5,False,False,up
2023Q3,MS,UBER,-0.69,2.46,13,False,False,down
2023Q3,UNH,MS,-5.15,-0.69,2,False,False,down
2023Q3,V,MS,-0.02,-0.69,7,True,False,down
2023Q3,WFC,MS,2.86,-0.69,6,True,True,up
2023Q3,NOW,MSFT,0.57,-3.25,12,True,True,up
2023Q3,NVDA,MSFT,4.31,-3.25,3,True,False,up
2023Q3,MSFT,PANW,-3.25,-2.37,2,True,True,down
2023Q3,MSFT,PEP,-3.25,1.97,8,False,False,down
2023Q3,PG,MSFT,3.22,-3.25,5,False,False,up
2023Q3,MSFT,RTX,-3.25,1.18,6,False,False,down
2023Q3,TMO,MSFT,0.38,-3.25,6,False,False,up
2023Q3,TSLA,MSFT,2.04,-3.25,3,False,False,up
2023Q3,UAL,MSFT,1.25,-3.25,11,False,False,up
2023Q3,MSFT,UBER,-3.25,2.46,7,True,True,down
2023Q3,UNH,MSFT,-5.15,-3.25,8,False,False,down
2023Q3,V,MSFT,-0.02,-3.25,13,False,False,down
2023Q3,WFC,MSFT,2.86,-3.25,12,False,False,up
2023Q3,NOW,NVDA,0.57,4.31,9,True,False,up
2023Q3,NOW,PANW,0.57,-2.37,14,True,True,up
2023Q3,NOW,PEP,0.57,1.97,20,False,False,up
2023Q3,NOW,PG,0.57,3.22,7,False,False,up
2023Q3,NOW,RTX,0.57,1.18,18,False,False,up
2023Q3,NOW,TMO,0.57,0.38,6,False,False,up
2023Q3,NOW,TSLA,0.57,2.04,9,False,False,up
2023Q3,NOW,UAL,0.57,1.25,1,False,False,up
2023Q3,NOW,UBER,0.57,2.46,19,True,True,up
2023Q3,NOW,UNH,0.57,-5.15,4,False,False,up
2023Q3,V,NOW,-0.02,0.57,1,False,False,down
2023Q3,NOW,WFC,0.57,2.86,0,False,False,up
2023Q3,NVDA,PANW,4.31,-2.37,5,True,False,up
2023Q3,NVDA,PEP,4.31,1.97,11,False,False,up
2023Q3,PG,NVDA,3.22,4.31,2,False,False,up
2023Q3,NVDA,RTX,4.31,1.18,9,False,False,up
2023Q3,TMO,NVDA,0.38,4.31,3,False,False,up
2023Q3,NVDA,TSLA,4.31,2.04,0,False,False,up
2023Q3,UAL,NVDA,1.25,4.31,8,False,False,up
2023Q3,NVDA,UBER,4.31,2.46,10,True,False,up
2023Q3,UNH,NVDA,-5.15,4.31,5,False,False,down
2023Q3,V,NVDA,-0.02,4.31,10,False,False,down
2023Q3,WFC,NVDA,2.86,4.31,9,False,False,up
2023Q3,PANW,PEP,-2.37,1.97,6,False,False,down
2023Q3,PG,PANW,3.22,-2.37,7,False,False,up
2023Q3,PANW,RTX,-2.37,1.18,4,False,False,down
2023Q3,TMO,PANW,0.38,-2.37,8,False,False,up
2023Q3,TSLA,PANW,2.04,-2.37,5,False,False,up
2023Q3,UAL,PANW,1.25,-2.37,13,False,False,up
2023Q3,PANW,UBER,-2.37,2.46,5,True,True,down
2023Q3,UNH,PANW,-5.15,-2.37,10,False,False,down
2023Q3,V,PANW,-0.02,-2.37,15,False,False,down
2023Q3,WFC,PANW,2.86,-2.37,14,False,False,up
2023Q3,PG,PEP,3.22,1.97,13,True,True,up
2023Q3,RTX,PEP,1.18,1.97,2,False,False,up
2023Q3,TMO,PEP,0.38,1.97,14,False,False,up
2023Q3,TSLA,PEP,2.04,1.97,11,True,False,up
2023Q3,UAL,PEP,1.25,1.97,19,False,False,up
2023Q3,UBER,PEP,2.46,1.97,1,False,False,up
2023Q3,UNH,PEP,-5.15,1.97,16,False,False,down
2023Q3,V,PEP,-0.02,1.97,21,False,False,down
2023Q3,WFC,PEP,2.86,1.97,20,False,False,up
2023Q3,PG,RTX,3.22,1.18,11,False,False,up
2023Q3,TMO,PG,0.38,3.22,1,False,False,up
2023Q3,PG,TSLA,3.22,2.04,2,True,False,up
2023Q3,UAL,PG,1.25,3.22,6,False,False,up
2023Q3,PG,UBER,3.22,2.46,12,False,False,up
2023Q3,UNH,PG,-5.15,3.22,3,False,False,down
2023Q3,V,PG,-0.02,3.22,8,False,False,down
2023Q3,WFC,PG,2.86,3.22,7,False,False,up
2023Q3,TMO,RTX,0.38,1.18,12,False,False,up
2023Q3,TSLA,RTX,2.04,1.18,9,False,False,up
2023Q3,UAL,RTX,1.25,1.18,17,True,False,up
2023Q3,RTX,UBER,1.18,2.46,1,False,False,up
2023Q3,UNH,RTX,-5.15,1.18,14,False,False,down
2023Q3,V,RTX,-0.02,1.18,19,False,False,down
2023Q3,WFC,RTX,2.86,1.18,18,False,False,up
2023Q3,TMO,TSLA,0.38,2.04,3,False,False,up
2023Q3,UAL,TMO,1.25,0.38,5,False,False,up
2023Q3,TMO,UBER,0.38,2.46,13,False,False,up
2023Q3,UNH,TMO,-5.15,0.38,2,True,True,down
2023Q3,V,TMO,-0.02,0.38,7,False,False,down
2023Q3,WFC,TMO,2.86,0.38,6,False,False,up
2023Q3,UAL,TSLA,1.25,2.04,8,False,False,up
2023Q3,TSLA,UBER,2.04,2.46,10,False,False,up
2023Q3,UNH,TSLA,-5.15,2.04,5,False,False,down
2023Q3,V,TSLA,-0.02,2.04,10,False,False,down
2023Q3,WFC,TSLA,2.86,2.04,9,False,False,up
2023Q3,UAL,UBER,1.25,2.46,18,False,False,up
2023Q3,UAL,UNH,1.25,-5.15,3,False,False,up
2023Q3,V,UAL,-0.02,1.25,2,False,False,down
2023Q3,WFC,UAL,2.86,1.25,1,False,False,up
2023Q3,UNH,UBER,-5.15,2.46,15,False,False,down
2023Q3,V,UBER,-0.02,2.46,20,False,False,down
2023Q3,WFC,UBER,2.86,2.46,19,False,False,up
2023Q3,V,UNH,-0.02,-5.15,5,False,False,down
2023Q3,WFC,UNH,2.86,-5.15,4,False,False,up
2023Q3,V,WFC,-0.02,2.86,1,True,False,down
2023Q4,ABBV,AAPL,0.15,-2.9,20,False,False,up
2023Q4,AAPL,ADBE,-2.9,1.36,0,True,False,down
2023Q4,AMD,AAPL,1.98,-2.9,1,True,False,up
2023Q4,AMZN,AAPL,4.49,-2.9,9,False,False,up
2023Q4,AVGO,AAPL,-0.66,-2.9,15,True,False,down
2023Q4,AXP,AAPL,-0.44,-2.9,18,False,False,down
2023Q4,BA,AAPL,0.49,-2.9,9,False,False,up
2023Q4,BLK,AAPL,2.98,-2.9,20,False,False,up
2023Q4,C,AAPL,0.57,-2.9,18,False,False,up
2023Q4,CAT,AAPL,0.14,-2.9,5,False,False,up
2023Q4,AAPL,COST,-2.9,-2.35,0,False,False,down
2023Q4,CRM,AAPL,0.52,-2.9,9,True,False,up
2023Q4,DAL,AAPL,-2.75,-2.9,12,False,False,down
2023Q4,AAPL,GOOGL,-2.9,2.52,2,True,False,down
2023Q4,AAPL,GS,-2.9,-2.98,1,False,False,down
2023Q4,HD,AAPL,-3.85,-2.9,12,False,False,down
2023Q4,INTC,AAPL,4.96,-2.9,15,True,False,up
2023Q4,ISRG,AAPL,5.54,-2.9,8,False,False,up
2023Q4,JNJ,AAPL,0.55,-2.9,19,False,False,up
2023Q4,JPM,AAPL,-4.98,-2.9,15,False,False,down
2023Q4,LLY,AAPL,1.09,-2.9,9,False,False,up
2023Q4,MA,AAPL,-0.32,-2.9,8,False,False,down
2023Q4,META,AAPL,3.91,-2.9,11,True,False,up
2023Q4,AAPL,MRK,-2.9,-0.26,0,False,False,down
2023Q4,MS,AAPL,1.5,-2.9,17,False,False,up
2023Q4,MSFT,AAPL,1.81,-2.9,8,True,False,up
2023Q4,NOW,AAPL,-2.61,-2.9,10,True,False,down
2023Q4,NVDA,AAPL,4.54,-2.9,14,True,False,up
2023Q4,PANW,AAPL,3.92,-2.9,10,True,False,up
2023Q4,PEP,AAPL,0.92,-2.9,9,False,False,up
2023Q4,PG,AAPL,-2.65,-2.9,11,False,False,down
2023Q4,RTX,AAPL,-0.84,-2.9,18,False,False,down
2023Q4,TMO,AAPL,-3.22,-2.9,4,False,False,down
2023Q4,TSLA,AAPL,-1.14,-2.9,16,False,False,down
2023Q4,UAL,AAPL,2.14,-2.9,11,False,False,up
2023Q4,UBER,AAPL,-2.09,-2.9,20,True,False,down
2023Q4,UNH,AAPL,0.81,-2.9,7,False,False,up
2023Q4,V,AAPL,0.49,-2.9,19,False,False,up
2023Q4,WFC,AAPL,2.57,-2.9,11,False,False,up
2023Q4,ABBV,ADBE,0.15,1.36,20,False,False,up
2023Q4,ABBV,AMD,0.15,1.98,19,False,False,up
2023Q4,ABBV,AMZN,0.15,4.49,11,False,False,up
2023Q4,ABBV,AVGO,0.15,-0.66,5,False,False,up
2023Q4,ABBV,AXP,0.15,-0.44,2,False,False,up
2023Q4,ABBV,BA,0.15,0.49,11,False,False,up
2023Q4,ABBV,BLK,0.15,2.98,0,False,False,up
2023Q4,ABBV,C,0.15,0.57,2,False,False,up
2023Q4,ABBV,CAT,0.15,0.14,15,False,False,up
2023Q4,ABBV,COST,0.15,-2.35,20,False,False,up
2023Q4,ABBV,CRM,0.15,0.52,11,False,False,up
2023Q4,ABBV,DAL,0.15,-2.75,8,False,False,up
2023Q4,ABBV,GOOGL,0.15,2.52,22,False,False,up
2023Q4,ABBV,GS,0.15,-2.98,21,False,False,up
2023Q4,ABBV,HD,0.15,-3.85,8,False,False,up
2023Q4,ABBV,INTC,0.15,4.96,5,False,False,up
2023Q4,ABBV,ISRG,0.15,5.54,12,True,False,up
2023Q4,ABBV,JNJ,0.15,0.55,1,True,False,up
2023Q4,ABBV,JPM,0.15,-4.98,5,False,False,up
2023Q4,ABBV,LLY,0.15,1.09,11,True,False,up
2023Q4,ABBV,MA,0.15,-0.32,12,False,False,up
2023Q4,ABBV,META,0.15,3.91,9,False,False,up
2023Q4,ABBV,MRK,0.15,-0.26,20,True,False,up
